"","OTU","Sample","Abundance","depth_m","avg_cells_ml","Kingdom","Phylum","Class","Order","Family","Genus","Abundance_P","AA_Genus","Phylum_Genus"
"1517","Otu00286","LC-17m-E1",0.000946409558736543,17,434666.6667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena_PCC-7429",0.0946409558736543,411.372688229031,"Cyanobacteria|Pseudanabaena_PCC-7429"
"1536","Otu00296","LC-17m-E1",0.000946409558736543,17,434666.6667,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae_unclassified",0.0946409558736543,411.372688229031,"Verrucomicrobia|Pedosphaeraceae_unclassified"
"1243","Otu00223","LC-19m-E1",0.000935836696496461,19,397000,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax",0.0935836696496461,371.527168509095,"Proteobacteria|Bacteriovorax"
"1571","Otu00309","LC-3m-E1",0.000926477400569122,3,95666.66667,"Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","acIV","acIV-C",0.0926477400569122,88.6330046575342,"Actinobacteria|acIV-C"
"1358","Otu00241","Cadagno15m-E2",0.00092411951945785,15,905000,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified",0.092411951945785,836.328165109354,"Firmicutes|Clostridiales_unclassified"
"1322","Otu00238","Cadagno15m-E2",0.00092411951945785,15,905000,"Bacteria","Cloacimonetes","Cloacimonadia","Cloacimonadales","Cloacimonadales_unclassified","Cloacimonadales_unclassified",0.092411951945785,836.328165109354,"Cloacimonetes|Cloacimonadales_unclassified"
"1696","Otu00377","LC-5m-E1",0.000920745095261704,5,86666.66667,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",0.0920745095261704,79.7979082590835,"Proteobacteria|Sphingobium"
"563","Otu00102","LC-13m-E1",0.000899226665068041,13,95333.33333,"Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae","Geothrix",0.0899226665068042,85.7262754001559,"Acidobacteria|Geothrix"
"897","Otu00159","LC-13m-E1",0.000899226665068041,13,95333.33333,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","bacVI","bacVI-B",0.0899226665068042,85.7262754001559,"Bacteroidetes|bacVI-B"
"1036","Otu00181","LC-13m-E1",0.000899226665068041,13,95333.33333,"Bacteria","Patescibacteria","ABY1","Candidatus_Falkowbacteria","Candidatus_Falkowbacteria_fa","Candidatus_Falkowbacteria_ge",0.0899226665068042,85.7262754001559,"Patescibacteria|Candidatus_Falkowbacteria_ge"
"1304","Otu00236","LC-13m-E1",0.000899226665068041,13,95333.33333,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured",0.0899226665068042,85.7262754001559,"Chloroflexi|uncultured"
"1478","Otu00277","LC-13m-E1",0.000899226665068041,13,95333.33333,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",0.0899226665068042,85.7262754001559,"Proteobacteria|Legionella"
"286","Otu00047","LC-17m-E1",0.000887258961315509,17,434666.6667,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","bacIII","bacIII-A",0.0887258961315509,385.661895214717,"Bacteroidetes|bacIII-A"
"1137","Otu00197","LC-9m-E1",0.00087900496637806,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophagaceae_unclassified",0.087900496637806,64.1673625455984,"Bacteroidetes|Chitinophagaceae_unclassified"
"1184","Otu00207","LC-9m-E1",0.00087900496637806,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",0.087900496637806,64.1673625455984,"Bacteroidetes|Pedobacter"
"1552","Otu00305","LC-9m-E1",0.00087900496637806,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured",0.087900496637806,64.1673625455984,"Bacteroidetes|uncultured"
"1095","Otu00191","LC-19m-E1",0.000877346902965433,19,397000,"Bacteria","Kiritimatiellaeota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","MSBL3",0.0877346902965433,348.306720477277,"Kiritimatiellaeota|MSBL3"
"1410","Otu00258","LC-19m-E1",0.000877346902965433,19,397000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera",0.0877346902965433,348.306720477277,"Verrucomicrobia|Lacunisphaera"
"1038","Otu00181","LC-19m-E1",0.000877346902965432,19,397000,"Bacteria","Patescibacteria","ABY1","Candidatus_Falkowbacteria","Candidatus_Falkowbacteria_fa","Candidatus_Falkowbacteria_ge",0.0877346902965432,348.306720477277,"Patescibacteria|Candidatus_Falkowbacteria_ge"
"101","Otu00013","Cadagno7m-E2",0.00087719298245614,7,157333.3333,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","gamI","unclassified",0.087719298245614,138.011695877193,"Proteobacteria|unclassified"
"1021","Otu00180","Cadagno15m-E2",0.000872779546154636,15,905000,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",0.0872779546154636,789.865489269946,"Epsilonbacteraeota|Sulfurovum"
"1362","Otu00244","Cadagno15m-E2",0.000872779546154636,15,905000,"Bacteria","Patescibacteria","Parcubacteria","Parcubacteria_or","Parcubacteria_fa","Parcubacteria_ge",0.0872779546154636,789.865489269946,"Patescibacteria|Parcubacteria_ge"
"1446","Otu00270","LC-15point5m-E1",0.000860708650121934,15.5,585000,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcales_unclassified","Myxococcales_unclassified",0.0860708650121934,503.514560321331,"Proteobacteria|Myxococcales_unclassified"
"1090","Otu00190","LC-15point5m-E1",0.000860708650121934,15.5,585000,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Polymorphobacter",0.0860708650121934,503.514560321331,"Proteobacteria|Polymorphobacter"
"1346","Otu00240","LC-15point5m-E1",0.000860708650121934,15.5,585000,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","betVII","betVII-A",0.0860708650121934,503.514560321331,"Proteobacteria|betVII-A"
"1429","Otu00262","LC-15point5m-E1",0.000860708650121934,15.5,585000,"Bacteria","Omnitrophicaeota","Omnitrophicaeota_cl","Omnitrophicaeota_or","Omnitrophicaeota_fa","Omnitrophicaeota_ge",0.0860708650121934,503.514560321331,"Omnitrophicaeota|Omnitrophicaeota_ge"
"1561","Otu00307","LC-15point5m-E1",0.000860708650121934,15.5,585000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",0.0860708650121934,503.514560321331,"Verrucomicrobia|ADurb.Bin063-1"
"881","Otu00157","LC-13m-E1",0.000839278220730172,13,95333.33333,"Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","Desulfomonile",0.0839278220730172,80.0111903734788,"Proteobacteria|Desulfomonile"
"987","Otu00174","LC-13m-E1",0.000839278220730172,13,95333.33333,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",0.0839278220730172,80.0111903734788,"Planctomycetes|CL500-3"
"1285","Otu00233","LC-13m-E1",0.000839278220730172,13,95333.33333,"Bacteria","Firmicutes","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified",0.0839278220730172,80.0111903734788,"Firmicutes|Firmicutes_unclassified"
"1163","Otu00204","LC-9m-E1",0.000835054718059157,9,73000,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",0.0835054718059157,60.9589944183185,"Proteobacteria|Sphingomonas"
"1299","Otu00234","Cadagno7m-E2",0.000833333333333333,7,157333.3333,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",0.0833333333333333,131.111111083333,"Bacteroidetes|Ferruginibacter"
"1476","Otu00277","LC-17m-E1",0.000828108363894475,17,434666.6667,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",0.0828108363894475,359.951102200402,"Proteobacteria|Legionella"
"1107","Otu00192","LC-3m-E1",0.000827211964793859,3,95666.66667,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","alfII","alfII-A",0.0827211964793859,79.1366113013699,"Proteobacteria|alfII-A"
"1263","Otu00227","LC-3m-E1",0.000827211964793859,3,95666.66667,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified",0.0827211964793859,79.1366113013699,"Proteobacteria|Proteobacteria_unclassified"
"1087","Otu00190","Cadagno15m-E2",0.000821439572851422,15,905000,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Polymorphobacter",0.0821439572851422,743.402813430537,"Proteobacteria|Polymorphobacter"
"1099","Otu00191","Cadagno15m-E2",0.000821439572851422,15,905000,"Bacteria","Kiritimatiellaeota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","MSBL3",0.0821439572851422,743.402813430537,"Kiritimatiellaeota|MSBL3"
"1370","Otu00244","LC-19m-E1",0.000818857109434404,19,397000,"Bacteria","Patescibacteria","Parcubacteria","Parcubacteria_or","Parcubacteria_fa","Parcubacteria_ge",0.0818857109434404,325.086272445458,"Patescibacteria|Parcubacteria_ge"
"695","Otu00123","Cadagno7m-E2",0.000789473684210526,7,157333.3333,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified",0.0789473684210526,124.210526289474,"Bacteroidetes|Bacteroidia_unclassified"
"882","Otu00157","Cadagno15m-E2",0.000770099599548208,15,905000,"Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","Desulfomonile",0.0770099599548208,696.940137591129,"Proteobacteria|Desulfomonile"
"241","Otu00039","LC-17m-E1",0.000768957766473441,17,434666.6667,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Luna1","Luna1-A",0.0768957766473441,334.240309186088,"Actinobacteria|Luna1-A"
"1313","Otu00237","LC-17m-E1",0.000768957766473441,17,434666.6667,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",0.0768957766473441,334.240309186088,"Epsilonbacteraeota|Arcobacter"
"1373","Otu00251","LC-17m-E1",0.000768957766473441,17,434666.6667,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriales_unclassified","Sphingobacteriales_unclassified",0.0768957766473441,334.240309186088,"Bacteroidetes|Sphingobacteriales_unclassified"
"1453","Otu00272","LC-17m-E1",0.000768957766473441,17,434666.6667,"Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","Victivallales_fa","Victivallales_ge",0.0768957766473441,334.240309186088,"Lentisphaerae|Victivallales_ge"
"1626","Otu00334","LC-17m-E1",0.000768957766473441,17,434666.6667,"Bacteria","Patescibacteria","Parcubacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria_fa","Candidatus_Moranbacteria_ge",0.0768957766473441,334.240309186088,"Patescibacteria|Candidatus_Moranbacteria_ge"
"146","Otu00020","LC-11m-E1",0.000768795014971271,11,104333.3333,"Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium",0.0768795014971271,80.2109465363761,"Bacteroidetes|Chlorobium"
"1173","Otu00206","LC-19m-E1",0.000760367315903375,19,397000,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified",0.0760367315903375,301.86582441364,"Proteobacteria|Gammaproteobacteria_unclassified"
"1376","Otu00251","LC-19m-E1",0.000760367315903375,19,397000,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriales_unclassified","Sphingobacteriales_unclassified",0.0760367315903375,301.86582441364,"Bacteroidetes|Sphingobacteriales_unclassified"
"186","Otu00028","LC-11m-E1",0.000728332119446468,11,104333.3333,"Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales","Armatimonadaceae","Armatimonas",0.0728332119446468,75.9893177713037,"Armatimonadetes|Armatimonas"
"299","Otu00049","LC-11m-E1",0.000728332119446468,11,104333.3333,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Betaproteobacteriales_unclassified","Betaproteobacteriales_unclassified",0.0728332119446468,75.9893177713037,"Proteobacteria|Betaproteobacteriales_unclassified"
"1580","Otu00309","LC-11m-E1",0.000728332119446468,11,104333.3333,"Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","acIV","acIV-C",0.0728332119446468,75.9893177713037,"Actinobacteria|acIV-C"
"941","Otu00164","LC-13m-E1",0.000719381332054433,13,95333.33333,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaera",0.0719381332054433,68.5810203201247,"Verrucomicrobia|Pedosphaera"
"618","Otu00111","Cadagno15m-E2",0.000718759626244994,15,905000,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","alfVI","unclassified",0.0718759626244994,650.47746175172,"Proteobacteria|unclassified"
"866","Otu00151","Cadagno15m-E2",0.000718759626244994,15,905000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured",0.0718759626244994,650.47746175172,"Verrucomicrobia|uncultured"
"1070","Otu00186","Cadagno15m-E2",0.000718759626244994,15,905000,"Bacteria","Chloroflexi","Dehalococcoidia","GIF9","GIF9_fa","GIF9_ge",0.0718759626244994,650.47746175172,"Chloroflexi|GIF9_ge"
"1141","Otu00198","Cadagno15m-E2",0.000718759626244994,15,905000,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Thiodictyon",0.0718759626244994,650.47746175172,"Proteobacteria|Thiodictyon"
"1257","Otu00226","Cadagno15m-E2",0.000718759626244994,15,905000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Cephaloticoccus",0.0718759626244994,650.47746175172,"Verrucomicrobia|Cephaloticoccus"
"1318","Otu00237","Cadagno15m-E2",0.000718759626244994,15,905000,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",0.0718759626244994,650.47746175172,"Epsilonbacteraeota|Arcobacter"
"1447","Otu00270","Cadagno15m-E2",0.000718759626244994,15,905000,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcales_unclassified","Myxococcales_unclassified",0.0718759626244994,650.47746175172,"Proteobacteria|Myxococcales_unclassified"
"74","Otu00008","LC-15point5m-E1",0.000717257208434945,15.5,585000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",0.0717257208434945,419.595466934443,"Cyanobacteria|Oxyphotobacteria_unclassified"
"182","Otu00028","LC-15point5m-E1",0.000717257208434945,15.5,585000,"Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales","Armatimonadaceae","Armatimonas",0.0717257208434945,419.595466934443,"Armatimonadetes|Armatimonas"
"1389","Otu00252","LC-15point5m-E1",0.000717257208434945,15.5,585000,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","betI","betI_unclassified",0.0717257208434945,419.595466934443,"Proteobacteria|betI_unclassified"
"1465","Otu00274","LC-15point5m-E1",0.000717257208434945,15.5,585000,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","mle1-27","mle1-27_ge",0.0717257208434945,419.595466934443,"Proteobacteria|mle1-27_ge"
"1584","Otu00311","LC-15point5m-E1",0.000717257208434945,15.5,585000,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacteraceae_unclassified",0.0717257208434945,419.595466934443,"Proteobacteria|Acetobacteraceae_unclassified"
"1630","Otu00334","LC-15point5m-E1",0.000717257208434945,15.5,585000,"Bacteria","Patescibacteria","Parcubacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria_fa","Candidatus_Moranbacteria_ge",0.0717257208434945,419.595466934443,"Patescibacteria|Candidatus_Moranbacteria_ge"
"671","Otu00120","LC-17m-E1",0.000709807169052407,17,434666.6667,"Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",0.0709807169052407,308.529516171773,"Planctomycetes|uncultured"
"1605","Otu00327","LC-17m-E1",0.000709807169052407,17,434666.6667,"Bacteria","Chlamydiae","LD1-PA32","LD1-PA32_or","LD1-PA32_fa","LD1-PA32_ge",0.0709807169052407,308.529516171773,"Chlamydiae|LD1-PA32_ge"
"1164","Otu00204","LC-5m-E1",0.000708265457893619,5,86666.66667,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",0.0708265457893619,61.3830063531412,"Proteobacteria|Sphingomonas"
"1296","Otu00234","LC-5m-E1",0.000708265457893619,5,86666.66667,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",0.0708265457893619,61.3830063531412,"Bacteroidetes|Ferruginibacter"
"1349","Otu00240","LC-5m-E1",0.000708265457893619,5,86666.66667,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","betVII","betVII-A",0.0708265457893619,61.3830063531412,"Proteobacteria|betVII-A"
"1221","Otu00220","LC-9m-E1",0.000703203973102448,9,73000,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas",0.0703203973102448,51.3338900364787,"Proteobacteria|Aeromonas"
"769","Otu00135","LC-19m-E1",0.000701877522372346,19,397000,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","bacI","bacI-B",0.0701877522372346,278.645376381821,"Bacteroidetes|bacI-B"
"1400","Otu00255","LC-19m-E1",0.000701877522372346,19,397000,"Bacteria","Bacteroidetes","Ignavibacteria","OPB56","OPB56_fa","OPB56_ge",0.0701877522372346,278.645376381821,"Bacteroidetes|OPB56_ge"
"1621","Otu00334","LC-19m-E1",0.000701877522372346,19,397000,"Bacteria","Patescibacteria","Parcubacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria_fa","Candidatus_Moranbacteria_ge",0.0701877522372346,278.645376381821,"Patescibacteria|Candidatus_Moranbacteria_ge"
"1745","Otu00409","LC-19m-E1",0.000701877522372346,19,397000,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacteraceae_unclassified",0.0701877522372346,278.645376381821,"Proteobacteria|Desulfobacteraceae_unclassified"
"1071","Otu00187","Cadagno7m-E2",0.000701754385964912,7,157333.3333,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","alfIV","alfIV-B",0.0701754385964912,110.409356701754,"Proteobacteria|alfIV-B"
"641","Otu00117","LC-11m-E1",0.000687869223921664,11,104333.3333,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Luna3","unclassified",0.0687869223921664,71.7676890062313,"Actinobacteria|unclassified"
"1248","Otu00223","Cadagno15m-E2",0.00066741965294178,15,905000,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax",0.066741965294178,604.014785912311,"Proteobacteria|Bacteriovorax"
"1381","Otu00252","Cadagno15m-E2",0.00066741965294178,15,905000,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","betI","betI_unclassified",0.066741965294178,604.014785912311,"Proteobacteria|betI_unclassified"
"1414","Otu00259","LC-3m-E1",0.000661769571835087,3,95666.66667,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","uncultured",0.0661769571835087,63.3092890410959,"Bacteroidetes|uncultured"
"1645","Otu00346","LC-3m-E1",0.000661769571835087,3,95666.66667,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges",0.0661769571835087,63.3092890410959,"Proteobacteria|Alkanindiges"
"1275","Otu00228","LC-9m-E1",0.000659253724783545,9,73000,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","alfIII","unclassified",0.0659253724783545,48.1255219091988,"Proteobacteria|unclassified"
"1493","Otu00279","LC-9m-E1",0.000659253724783545,9,73000,"Bacteria","Planctomycetes","vadinHA49","vadinHA49_or","vadinHA49_fa","vadinHA49_ge",0.0659253724783545,48.1255219091988,"Planctomycetes|vadinHA49_ge"
"1169","Otu00204","Cadagno7m-E2",0.000657894736842105,7,157333.3333,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",0.0657894736842105,103.508771907895,"Proteobacteria|Sphingomonas"
"1266","Otu00227","Cadagno7m-E2",0.000657894736842105,7,157333.3333,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified",0.0657894736842105,103.508771907895,"Proteobacteria|Proteobacteria_unclassified"
"1343","Otu00240","Cadagno7m-E2",0.000657894736842105,7,157333.3333,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","betVII","betVII-A",0.0657894736842105,103.508771907895,"Proteobacteria|betVII-A"
"197","Otu00031","LC-17m-E1",0.000650656571631374,17,434666.6667,"Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","acIV","acIV-A",0.0650656571631373,282.818723157459,"Actinobacteria|acIV-A"
"1308","Otu00236","LC-17m-E1",0.000650656571631374,17,434666.6667,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured",0.0650656571631373,282.818723157459,"Chloroflexi|uncultured"
"1502","Otu00282","LC-17m-E1",0.000650656571631374,17,434666.6667,"Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella",0.0650656571631373,282.818723157459,"Proteobacteria|Coxiella"
"1654","Otu00359","LC-17m-E1",0.000650656571631374,17,434666.6667,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum",0.0650656571631373,282.818723157459,"Epsilonbacteraeota|Sulfurospirillum"
"168","Otu00025","LC-19m-E1",0.000643387728841317,19,397000,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acTH1","acTH1-A",0.0643387728841317,255.424928350003,"Actinobacteria|acTH1-A"
"1565","Otu00307","LC-19m-E1",0.000643387728841317,19,397000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",0.0643387728841317,255.424928350003,"Verrucomicrobia|ADurb.Bin063-1"
"1652","Otu00359","LC-19m-E1",0.000643387728841317,19,397000,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum",0.0643387728841317,255.424928350003,"Epsilonbacteraeota|Sulfurospirillum"
"1109","Otu00192","LC-5m-E1",0.000637438912104257,5,86666.66667,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","alfII","alfII-A",0.0637438912104257,55.244705717827,"Proteobacteria|alfII-A"
"521","Otu00095","LC-3m-E1",0.000628681093243333,3,95666.66667,"Bacteria","Patescibacteria","Parcubacteria","Parcubacteria_unclassified","Parcubacteria_unclassified","Parcubacteria_unclassified",0.0628681093243333,60.1438245890411,"Patescibacteria|Parcubacteria_unclassified"
"1230","Otu00220","LC-3m-E1",0.000628681093243333,3,95666.66667,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas",0.0628681093243333,60.1438245890411,"Proteobacteria|Aeromonas"
"161","Otu00025","Cadagno15m-E2",0.000616079679638567,15,905000,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acTH1","acTH1-A",0.0616079679638567,557.552110072903,"Actinobacteria|acTH1-A"
"193","Otu00031","Cadagno15m-E2",0.000616079679638567,15,905000,"Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","acIV","acIV-A",0.0616079679638567,557.552110072903,"Actinobacteria|acIV-A"
"1158","Otu00201","LC-9m-E1",0.000615303476464642,9,73000,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","betIII","betIII-A",0.0615303476464642,44.9171537819189,"Proteobacteria|betIII-A"
"1267","Otu00227","LC-9m-E1",0.000615303476464642,9,73000,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified",0.0615303476464642,44.9171537819189,"Proteobacteria|Proteobacteria_unclassified"
"1700","Otu00377","LC-9m-E1",0.000615303476464642,9,73000,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",0.0615303476464642,44.9171537819189,"Proteobacteria|Sphingobium"
"1494","Otu00279","LC-11m-E1",0.000606943432872056,11,104333.3333,"Bacteria","Planctomycetes","vadinHA49","vadinHA49_or","vadinHA49_fa","vadinHA49_ge",0.0606943432872056,63.3244314760864,"Planctomycetes|vadinHA49_ge"
"758","Otu00134","LC-13m-E1",0.000599484443378694,13,95333.33333,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_ge",0.0599484443378694,57.1508502667706,"Firmicutes|Family_XIII_ge"
"1253","Otu00226","LC-13m-E1",0.000599484443378694,13,95333.33333,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Cephaloticoccus",0.0599484443378694,57.1508502667706,"Verrucomicrobia|Cephaloticoccus"
"1261","Otu00227","LC-17m-E1",0.00059150597421034,17,434666.6667,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified",0.059150597421034,257.107930143144,"Proteobacteria|Proteobacteria_unclassified"
"1310","Otu00236","LC-19m-E1",0.000584897935310288,19,397000,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured",0.0584897935310288,232.204480318184,"Chloroflexi|uncultured"
"1472","Otu00277","LC-19m-E1",0.000584897935310288,19,397000,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",0.0584897935310288,232.204480318184,"Proteobacteria|Legionella"
"1631","Otu00338","LC-19m-E1",0.000584897935310288,19,397000,"Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","Oligoflexaceae","uncultured",0.0584897935310288,232.204480318184,"Proteobacteria|uncultured"
"712","Otu00126","LC-15point5m-E1",0.000573805766747956,15.5,585000,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",0.0573805766747956,335.676373547554,"Planctomycetes|uncultured"
"1120","Otu00193","LC-15point5m-E1",0.000573805766747956,15.5,585000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter",0.0573805766747956,335.676373547554,"Verrucomicrobia|Prosthecobacter"
"1237","Otu00222","LC-15point5m-E1",0.000573805766747956,15.5,585000,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","37-13","37-13_ge",0.0573805766747956,335.676373547554,"Bacteroidetes|37-13_ge"
